Node,x,y,ward,distance_from_0(in m),fill_ratio,fill_p_m,fill_ratio_0,distance_from_0,fill_per_m_0,fill_ratio_1,distance_from_4,fill_per_m_1,fill_ratio_2,distance_from_1,fill_per_m_2,fill_ratio_3,distance_from_71,fill_per_m_3
Node 80,76.714498,30.719946,1,0.1130171711635808,1.0,176.964259449142,1.0,0.1130171711635808,8.848212972457098,1.0,0.0825916945499545,12.1077549679667,1.0,0.0732214516183213,13.65719987651518,0.0,0.0282174662314723,0.0
Node 49,76.683981,30.717491,1,0.1449849491022236,1.0,137.94535311316164,1.0,0.1449849491022236,6.897267655658082,1.0,0.0812011180705223,12.315101365125425,1.0,0.0688159265493574,14.531519811518658,0.0,0.0511756349918626,0.0
Node 97,76.7203,30.706517,1,0.1025437091415335,1.0,195.03878070565477,1.0,0.1025437091415335,9.751939035282739,1.0,0.0646393274748966,15.470457986871244,1.0,0.0555114087468502,18.014314941282077,0.0,0.0147570317125184,0.0
Node 11,76.722321,30.711451,1,0.1035133050936767,1.0,193.21187727413928,1.0,0.1035133050936767,9.660593863706964,1.0,0.075407595125503,13.261263647722375,1.0,0.0661659174370068,15.113521261940472,1.0,0.0209273841669233,47.784280731107636
Node 91,76.71064,30.73247,1,0.1175927077038068,1.0,170.0785736678172,1.0,0.1175927077038068,8.50392868339086,1.0,0.0980830186802572,10.195444771738929,1.0,0.088712775748624,11.272333568206614,1.0,0.0448415083037812,22.300766361948543
Node 14,76.687853,30.682153,1,0.1372409230466817,1.0,145.72912769755357,1.0,0.1372409230466817,7.286456384877678,1.0,0.0668335814883123,14.96253795967642,1.0,0.0278074023034694,35.96164751697194,1.0,0.0497215945447706,20.11198573085934
Node 15,76.699393,30.709152,1,0.125937199202349,1.0,158.80931231339434,1.0,0.125937199202349,7.9404656156697175,1.0,0.0726382792529445,13.766845942450702,1.0,0.0606526712640853,16.48732000023447,1.0,0.0321278850919881,31.125609330860538
Node 18,76.698727,30.717564,1,0.1297843788242196,1.0,154.10175077455253,1.0,0.1297843788242196,7.705087538727627,1.0,0.0791775832068669,12.62983737944242,1.0,0.0670874155536287,14.905925228266018,1.0,0.0368983295355911,27.10149788855422
Node 52,76.724872,30.673557,1,0.1002732040337764,1.0,199.4550806740266,1.0,0.1002732040337764,9.97275403370133,1.0,0.0474094258550109,21.092851937465635,1.0,0.0440202467242045,22.71681951864551,1.0,0.0436629881927746,22.90269267840631
Node 54,76.712099,30.699538,1,0.1121480339523499,1.0,178.3357165984534,1.0,0.1121480339523499,8.916785829922668,1.0,0.0564980331887311,17.699731186385023,1.0,0.045994940720336,21.74152166170451,1.0,0.0178017372349895,56.17429281196722
Node 90,76.683771,30.698843,1,0.150190534241492,1.0,133.1641844208498,1.0,0.150190534241492,6.65820922104249,1.0,0.0833168948767182,12.002367604789802,1.0,0.0569537949448533,17.558092502321767,1.0,0.0593847953586969,16.8393272042075
Node 35,76.749521,30.678734,1,0.075205546900787,1.0,265.9378307079462,1.0,0.075205546900787,13.29689153539731,1.0,0.0341196522584318,29.308622269234167,1.0,0.0553848561361223,18.05547707016241,1.0,0.0363546759865831,27.506777955304997
Node 38,76.71554,30.654857,1,0.1169558559327434,1.0,171.00469096221394,1.0,0.1169558559327434,8.550234548110698,1.0,0.0236900143494372,42.2118781884046,1.0,0.0254547803501399,39.28535175886929,1.0,0.0664219461886502,15.0552649746188
Node 39,76.678392,30.699252,1,0.1479868230558647,1.0,135.14716774783417,1.0,0.1479868230558647,6.757358387391709,1.0,0.0811131836910908,12.328452102291685,1.0,0.0547500837592258,18.26481224024598,1.0,0.0571810841730695,17.48830079844776
Node 41,76.700171,30.725513,1,0.1293613340750094,1.0,154.60570303335862,1.0,0.1293613340750094,7.730285151667931,1.0,0.0873492944236485,11.44828938342592,1.0,0.0778980592317451,12.837290297888178,1.0,0.0375343024085327,26.64229613529914
Node 46,76.690915,30.720093,1,0.1398509366669969,1.0,143.00941042406154,1.0,0.1398509366669969,7.1504705212030775,1.0,0.0804240511524923,12.434091365329218,1.0,0.0681065622647439,14.682872938334473,1.0,0.0460416225566359,21.71947782183171
Node 47,76.74419,30.69002,1,0.0741823668184895,1.0,269.6058491762105,1.0,0.0741823668184895,13.480292458810524,1.0,0.0481017816132044,20.789250760838563,1.0,0.05000180317401,19.999278756406554,1.0,0.028323377060243,35.30652428462288
Node 87,76.736808,30.682685,1,0.0820759260677643,1.0,243.67681192518512,1.0,0.0820759260677643,12.183840596259255,1.0,0.0429770949743361,23.268208346728716,1.0,0.0464438716550203,21.531366020212186,1.0,0.0293459320172099,34.0762733115292
Node 27,76.730256,30.706429,1,0.0933748167105824,1.0,214.19051415105324,1.0,0.0933748167105824,10.709525707552661,1.0,0.0675525366184278,14.803293111678768,1.0,0.0607008337178541,16.474238305327713,1.0,0.0130880662938896,76.40548095839551
Node 99,76.744774,30.684734,1,0.0723974594730605,1.0,276.2527876747127,1.0,0.0723974594730605,13.812639383735634,1.0,0.0408554994050424,24.47650902724199,1.0,0.0487682065540516,20.505162495398785,1.0,0.0296773204624323,33.695764456426325
Node 50,76.705261,30.701882,1,0.1201411676625286,1.0,166.47083084941497,1.0,0.1201411676625286,8.323541542470748,1.0,0.0584615235955677,17.10526750753064,1.0,0.0471538060194191,21.207195864278177,1.0,0.0263318535521676,37.97681762200449
Node 29,76.733676,30.673732,1,0.0932214445152221,1.0,214.54291020704153,1.0,0.0932214445152221,10.727145510352077,1.0,0.0352329121033248,28.382553138593213,1.0,0.0553656358290257,18.061745070319326,1.0,0.0488437755003015,20.47343780772695
Node 58,76.706359,30.692034,1,0.1183128980445434,1.0,169.0432770269074,1.0,0.1183128980445434,8.45216385134537,1.0,0.0514392586797695,19.44040457941687,1.0,0.0366191768165598,27.308096110663616,1.0,0.0296255000284907,33.75470452948659
Node 59,76.726006,30.681139,1,0.0955828166768452,1.0,209.24263058304464,1.0,0.0955828166768452,10.462131529152233,1.0,0.033572600567251,29.786194191208057,1.0,0.0278691105387212,35.88202065547105,1.0,0.0315761959927203,31.669425925483356
Node 64,76.717724,30.714285,1,0.1094263752767568,1.0,182.77129210774643,1.0,0.1094263752767568,9.138564605387321,1.0,0.0781504187046067,12.79583675398854,1.0,0.0687801757729735,14.539073050652776,1.0,0.0237761903861245,42.05888259473175
Node 65,76.707655,30.711497,1,0.118615352077936,1.0,168.6122382106073,1.0,0.118615352077936,8.430611910530367,1.0,0.0714974732143558,13.986508264451679,1.0,0.0595226904809048,16.800315844607283,1.0,0.0255188037314989,39.18678988724143
Node 67,76.665348,30.703502,1,0.1690361396275782,1.0,118.31789370050784,1.0,0.1690361396275782,5.915894685025392,1.0,0.1021625002628043,9.78832739437255,1.0,0.0757994003309394,13.192716507439508,1.0,0.0781974119149549,12.78814701805693
