Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.890811894313803,fill_per_m_0,fill_ratio_1,distance_from_262,fill_per_m_1,fill_ratio_2,distance_from_35,fill_per_m_2,fill_ratio_3,distance_from_2,fill_per_m_3,fill_ratio_4,distance_from_56,fill_per_m_4,fill_ratio_5,distance_from_81,fill_per_m_5
0,76.791314,30.765309,0.8670723185801037,0.5640410522081261,153.72503742159566,0.8670723185801037,0.9452684370632245,0.9172762832047352,0.8780014053174329,0.761078681246403,1.153627643175536,0.8780014053174329,0.20858340869851189,4.2093539979802665,0.8845161584032775,0.752659705664721,1.1751873412993536,0.8886738184991467,0.6037079667845103,1.4720259916933531,0.8946801214124831,0.8742744388719887,1.0233401339822108
0,76.781181,30.69936,0.8714605901877177,0.2367468283637006,368.0981055631895,0.8714605901877177,0.44935471255377396,1.93936007755439,0.8748389018551596,0.1852896809877647,4.721465853853611,0.8751097729330587,0.8167122930517534,1.0715031234109327,0.8844002088561966,0.2968601597854629,2.979181206044427,0.8844002088561966,0.3473657746242807,2.546019998120959,0.8894720018117186,0.12326573179134774,7.215890328038051
0,76.786832,30.700819,0.8154614284548342,0.22557619285903513,361.50154771182986,0.8154614284548342,0.42064000292740045,1.9386207274146894,0.8316883047477841,0.2581967213114754,3.2211420056898303,0.844369744549598,0.8343548741217798,1.0120031304885222,0.8589575841148845,0.33794093969555034,2.5417387573364625,0.8715418237163288,0.38755122950819665,2.248842881552246,0.877475554718506,0.3283262587822014,2.6725719653772453
0,76.801226,30.728631,0.8492234104941779,0.3165503978649712,268.2743146816153,0.8492234104941779,0.8373997456329327,1.014119498988274,0.8556141952659742,0.5747917045189088,1.4885639241820812,0.8566941526872187,0.7020790614374336,1.2202246153491985,0.8609186898929645,0.661341396942404,1.3017765013248392,0.862941250069215,0.5598411503620838,1.5414037526735889,0.8728619554986851,0.6438341942014691,1.3557247554725997
0,76.808706,30.702568,0.8530094554673601,0.19611161804962765,434.96120421152153,0.8530094554673601,0.40247475408515654,2.1194110855630917,0.8530094554673601,0.48819508069631407,1.747271714108037,0.8530094554673601,0.7953847547899279,1.0724488372833494,0.8530094554673601,0.5552993767808061,1.5361253607242376,0.8551949754469617,0.46297433625645623,1.8471757686655916,0.8658895487161423,0.5477583238524814,1.5807875681855232
0,76.811415,30.726194,0.8093611554785136,0.3023773781139925,267.6659082523675,0.8093611554785136,0.7809637241361834,1.0363620363720996,0.8257842117594512,0.6828554413795725,1.2093104363218072,0.8375240108364258,0.6832735704420765,1.2257520955984726,0.8480717779539966,0.669361276180581,1.266986615648203,0.8480717779539966,0.5702646883671426,1.487154641088348,0.8549653958267189,0.6528515135005005,1.3095862966488527
0,76.775071,30.752306,0.7948113035416484,0.550549946526163,144.36679334122465,0.7948113035416484,1.0,0.7948113035416484,0.8023649886867247,0.690321948263725,1.1623054876131445,0.8189233582502901,0.13172878999848517,6.21673787681271,0.83528513550235,0.6051967956657727,1.3801876372849244,0.8427644445605522,0.4370850895092807,1.9281473213985205,0.8427644445605522,0.7303315719594023,1.1539477093938366
0,76.801829,30.716223,0.7851759613930136,0.30429556804913704,258.0306924701003,0.7851759613930136,0.7981855617037704,0.9837010327736484,0.7921981035682486,0.49249774803757557,1.608531423188979,0.8066893364462524,0.8539312829751641,0.9446771098907197,0.8193736438665009,0.5972204349504568,1.3719785792903638,0.8347360347481318,0.43406254021361473,1.923077799658395,0.8352799316285691,0.638013125723845,1.3091892595170653
0,76.800424,30.724398,0.7296061783380641,0.3513966973773291,207.63034592627784,0.7296061783380641,1.0,0.7296061783380641,0.7364260078629908,0.5217233484112358,1.4115258788121572,0.7513822307380921,0.7042357737197744,1.066946978238964,0.7513822307380921,0.49310325571005753,1.5237827413167626,0.7743020166175416,0.38392807282068464,2.0167892671375007,0.7939585203015356,0.5930222817892444,1.338834213625218
0,76.771048,30.761639,0.7607850486168974,0.5663026521060842,134.34248379157884,0.7607850486168974,0.986910614286325,0.7708753331901814,0.7607850486168974,0.7631513700679691,0.9968992764163407,0.7624225507765244,0.15807292779891421,4.823232930476292,0.7708545982962997,0.7315607232932929,1.0537123901705878,0.7708545982962997,0.5702646090710897,1.351748970626028,0.7833488302937023,0.8485444363698542,0.9231677172322709
0,76.813526,30.722955,0.7464914051180241,0.2740215268988118,272.42071583437377,0.7464914051180241,0.7093455926241063,1.0523663118234132,0.7567921557934261,0.5749463444369658,1.3162830986159908,0.7609093292188607,0.6825495599608854,1.1148045121624073,0.7609093292188607,0.6686054633427734,1.1380543099582272,0.7609093292188607,0.5692823489072044,1.3366114910808387,0.7757773280796447,0.6520579607076185,1.1897367639492737
0,76.813366,30.729052,0.7319939418114051,0.318257635965816,230.00043332503995,0.7319939418114051,0.8434704597462035,0.8678358955589965,0.7419349143167344,0.6416033908882879,1.1563762362439192,0.748065659289552,0.8477610775951737,0.8824015150725891,0.7482556453117162,0.7263755980861244,1.0301222222817534,0.7549463470845812,0.5813397129186603,1.298631987989115,0.7727296909313315,0.7886285625130018,0.9798398481396516
0,76.801279,30.691834,0.7024840839871093,0.08823673701665048,796.1356094282462,0.7024840839871093,0.15152485256950293,4.636098119052034,0.7187358304322646,0.39212299915754,1.8329346454465532,0.7293672817934914,0.838306655433867,0.8700483016158403,0.7369804635218363,0.383150800336984,1.923473637204089,0.7496034467484263,0.4288458298230834,1.747955546303595,0.7701745217018823,0.37684077506318453,2.043766419843362
0,76.780351,30.73344,0.7068573438476171,0.46330909840167195,152.56711907582653,0.7068573438476171,1.0,0.7068573438476171,0.7148835308924915,0.5075815332486235,1.4084112286692023,0.7148835308924915,0.35400254129606096,2.0194305054285384,0.7283209226344962,0.5308555696738669,1.371975663892804,0.7413464735414602,0.3310885218127912,2.239118618435957,0.7517551698066306,0.5361075815332487,1.4022468543657551
0,76.787096,30.696067,0.662522284353982,0.23368557383804786,283.5101343539215,0.662522284353982,0.42927435925164914,1.5433539648372017,0.6885751951473066,0.26924948631988754,2.5573872194104403,0.6897997015247128,0.8368209509390434,0.8243097890303178,0.7103098629693119,0.3477974838686421,2.0423088030090097,0.7279682387719262,0.39699361955228724,1.8337026161601746,0.7474654292667905,0.31184888792761617,2.396883420794132
0,76.782044,30.751951,0.7080725777960455,0.49890108811899647,141.92644487220642,0.7080725777960455,1.0,0.7080725777960455,0.7080725777960455,0.7555927036727469,0.9371088078991261,0.7204612993598064,0.2684301096415753,2.6839809450654077,0.7204612993598064,0.7048035793303505,1.0222157214983678,0.7204612993598064,0.552475539603717,1.3040600854050177,0.7300236696662977,0.7762525197895669,0.9404461190853187
0,76.773296,30.7083,0.5978999788110851,0.28003120124805,213.51191443894456,0.5978999788110851,0.603833663031175,0.9901733133089939,0.6175049831016288,0.08489278649331965,7.273939384122128,0.6338444496950344,0.7976007870434038,0.7946888468410475,0.6678326682593401,0.20436682146597412,3.267813549522422,0.6990969761699585,0.2969396282700913,2.3543404436880064,0.7289093090197754,0.10486507071754239,6.95092564218182
0,76.770601,30.750721,0.7030189588951778,0.5567754785663125,126.26614963457799,0.7030189588951778,1.0,0.7030189588951778,0.70723926618311,0.6626370140626652,1.0673102334670166,0.7181423696414093,0.1414372819229549,5.077461613215975,0.7181423696414093,0.6096112501321679,1.1780333277735788,0.7258659647335519,0.4433792690233673,1.6371220204598624,0.7258659647335519,0.733346843830402,0.989798989168923
