Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.7203202132860334,fill_per_m_0,fill_ratio_1,distance_from_262,fill_per_m_1,fill_ratio_2,distance_from_35,fill_per_m_2,fill_ratio_3,distance_from_2,fill_per_m_3,fill_ratio_4,distance_from_119,fill_per_m_4,fill_ratio_5,distance_from_56,fill_per_m_5
0,76.801385,30.731702,0.9093204020787821,0.3543058703480215,256.64841544555566,0.9093204020787821,1.0,0.9093204020787821,0.9093204020787821,0.724443029035876,1.255199326424536,0.9093204020787821,0.4994946068318079,1.820480921398562,0.9163455515239202,0.5808005981639689,1.5777283191867888,0.9186760404227337,0.9673502166959749,0.9496829840598062,0.0,0.43844588139183893,0.0
0,76.798519,30.718065,0.8870864242651173,0.33627684730030716,263.7964615723061,0.8870864242651173,0.8450888288888067,1.049696072105855,0.8879638979703628,0.3305100417945778,2.686647259335799,0.8960601906329522,0.6849749109245354,1.3081649799749706,0.9008987966938421,0.5023116470022562,1.7935056892873433,0.9060798665646566,0.6504789732588675,1.3929425912497082,0.0,0.40588822724414686,0.0
0,76.781181,30.69936,0.8714605901877177,0.2367468283637006,368.0981055631895,0.8714605901877177,0.44935471255377396,1.93936007755439,0.8790955837334279,0.1852896809877647,4.744438972785956,0.8793572292323262,0.8167122930517534,1.076703799751185,0.8841041207476954,0.2968601597854629,2.978183806768232,0.8927079571106123,0.3228020187347524,2.765496822509508,0.0,0.3473657746242807,0.0
0,76.791314,30.765309,0.8670723185801037,0.5640410522081261,153.72503742159566,0.8670723185801037,0.9452684370632245,0.9172762832047352,0.8783439289658221,0.761078681246403,1.154077693422415,0.8888444776314951,0.20858340869851189,4.261338345065776,0.8888444776314951,0.752659705664721,1.1809380400489233,0.8923404563135076,0.9697771931266956,0.9201499711871741,0.901782327044246,0.6037079667845103,1.4937393187758468
0,76.808706,30.702568,0.8530094554673601,0.19611161804962765,434.96120421152153,0.8530094554673601,0.40247475408515654,2.1194110855630917,0.8589601050492399,0.48819508069631407,1.7594607955166255,0.8688272060705737,0.7953847547899279,1.0923357542854124,0.8790855259247571,0.5552993767808061,1.583083941172438,0.8790855259247571,0.24355889371041956,3.60933453314971,0.8899126323524007,0.46297433625645623,1.9221640653953003
0,76.771895,30.70311,0.8631034258755935,0.3605608375278408,239.3780289044699,0.8631034258755935,0.6911546201734095,1.248784860410891,0.8681292973361262,0.1771991197878463,4.899173869348245,0.8709412404900001,0.7943538528089676,1.0964146990792663,0.8709412404900001,0.2701668265342587,3.223716440921216,0.8709412404900001,0.42086554195113696,2.0694049611481797,0.8829428223493723,0.3235249863642348,2.7291333268316
0,76.801226,30.728631,0.8492234104941779,0.3165503978649712,268.2743146816153,0.8492234104941779,0.8373997456329327,1.014119498988274,0.8533328173201049,0.5747917045189088,1.4845948725622795,0.8558632911663798,0.7020790614374336,1.2190411852108067,0.8599873437646006,0.661341396942404,1.300368233019438,0.8703470021727278,0.8108209826874659,1.0734145030237905,0.882296006861584,0.5598411503620838,1.5759756250339025
0,76.786832,30.700819,0.8154614284548342,0.22557619285903513,361.50154771182986,0.8154614284548342,0.42064000292740045,1.9386207274146894,0.8242854237649797,0.2581967213114754,3.1924705301373817,0.8314595602159557,0.8343548741217798,0.9965298771594382,0.8390394052755948,0.33794093969555034,2.4827989353153903,0.8542841379518025,0.3004244730679157,2.843590368081225,0.8647063623588833,0.38755122950819665,2.2312053130529286
0,76.811415,30.726194,0.8093611554785136,0.3023773781139925,267.6659082523675,0.8093611554785136,0.7809637241361834,1.0363620363720996,0.8146035546021945,0.6828554413795725,1.192937048222756,0.8276925883197987,0.6832735704420765,1.211363389607304,0.8370794756034774,0.669361276180581,1.2505645387493989,0.8491710954149928,0.8158965067217414,1.040782854711498,0.8642073931551576,0.5702646883671426,1.5154495987287424
0,76.801829,30.716223,0.7851759613930136,0.30429556804913704,258.0306924701003,0.7851759613930136,0.7981855617037704,0.9837010327736484,0.8030106601814616,0.49249774803757557,1.6304859532478415,0.8051948899701109,0.8539312829751641,0.9429270317451637,0.8129866297433361,0.5972204349504568,1.3612840120093654,0.8247917687133088,0.5932055076566722,1.3903980291273208,0.8314947749465835,0.43406254021361473,1.9156105351486468
