Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.5406351216101065,fill_per_m_0,fill_ratio_1,distance_from_70,fill_per_m_1,fill_ratio_2,distance_from_155,fill_per_m_2,fill_ratio_3,distance_from_227,fill_per_m_3,fill_ratio_4,distance_from_257,fill_per_m_4,fill_ratio_5,distance_from_151,fill_per_m_5
2,76.743991,30.750429,0.8872127425763265,0.5480823006505166,161.87582440142612,0.8872127425763265,1.0,0.8872127425763265,0.8936598053317145,0.572234156820623,1.5617030103497442,0.9018523328100717,0.09022556390977443,9.995530021978295,0.9032484771796605,0.7941192266380236,1.1374217458550218,0.9104389845523607,0.21613856068743284,4.212293177379789,0.0,0.17558181167203724,0.0
2,76.730468,30.707526,0.9004180571633305,0.5675438338288249,158.65172053563404,0.9004180571633305,1.0,0.9004180571633305,0.9004180571633305,0.20012620259839045,4.499251199855487,0.9004180571633305,0.6164737610967524,1.460594292872125,0.9073107342795642,0.2681113694710728,3.3840815332430587,0.9101031398602563,0.5308634505173442,1.714382745644535,0.0,0.7237546137422527,0.0
2,76.721468,30.736991,0.8972157579533268,0.6642431735005249,135.0733878415414,0.8972157579533268,1.0,0.8972157579533268,0.8972157579533268,0.34746451203119694,2.5821795518293698,0.8974684727105751,0.28822434600215663,3.113784401487929,0.9026916555939978,0.4761813320728519,1.8956888789917814,0.9114775773094576,0.2848786540421572,3.1995292184109183,0.9127421226608485,0.35849126279561,2.5460651831317818
2,76.756587,30.685461,0.8900053418175663,0.3689204171940463,241.24588944868228,0.8900053418175663,0.6666371171490626,1.3350671886134382,0.9002279812422713,0.35579983156774964,2.530152915687523,0.9015258779213149,0.8899782811045609,1.0129751445197317,0.9045123533118151,0.230938344931519,3.916683275703017,0.9073506071883002,0.8048934001152431,1.1272928900378454,0.9081715244832547,1.0,0.9081715244832547
2,76.7537,30.695318,0.907566473926093,0.40947222794572163,221.64298626044967,0.907566473926093,0.8394026248302912,1.081205189356637,0.907566473926093,0.2143209131593503,4.234614627884241,0.907566473926093,0.9528938502539348,0.9524318723268467,0.907566473926093,0.12856640016090914,7.05912643420221,0.9076811288071591,0.7826318700658722,1.1597804325688421,0.9076811288071591,1.0,0.9076811288071591
2,76.752546,30.683652,0.8920465551771133,0.39530901990796613,225.6580321351623,0.8920465551771133,0.6980586140878259,1.2778963502123346,0.8938913455507362,0.3104224961666075,2.8795958945931996,0.8973251300427352,0.892483085426178,1.0054253628955276,0.8973251300427352,0.24498193757417724,3.662821589738783,0.8973251300427352,0.8109812618575277,1.1064683886621984,0.9015050906257084,1.0,0.9015050906257084
2,76.744236,30.729776,0.8773730719279554,0.4987735358470943,175.90609943606268,0.8773730719279554,1.0,0.8773730719279554,0.8868091273850028,0.33011045648132664,2.6864012029112048,0.8918563390286202,0.4536289331064533,1.9660481815416475,0.8918563390286202,0.4082562039559748,2.1845506091189626,0.8982716542644804,0.36098515771769174,2.488389439454387,0.899061568100841,0.575711377115935,1.5616532933650724
2,76.745047,30.737274,0.8172222002012158,0.5352142387582296,152.6906687118944,0.8172222002012158,1.0,0.8172222002012158,0.8224977259488118,0.47367938623426853,1.7364017727003798,0.8366057761828829,0.2001338258613894,4.180231765330401,0.8387415082381137,0.6239676618055492,1.344206694640364,0.8515547577191085,0.11269787436868108,7.556085352003382,0.8635526248760851,0.31389497419727397,2.7510877709477666
2,76.760024,30.686268,0.8324426408004217,0.3472757778235658,239.7065081870887,0.8324426408004217,0.6206805846609791,1.3411771873855356,0.8378661246083848,0.36932371173793727,2.268649691257607,0.8540328905542345,0.9589299336250209,0.8906103153186109,0.8585031861325866,0.2914536734210734,2.945590549796491,0.8585031861325866,0.8104849669878736,1.0592462798207969,0.8634388855494077,1.0,0.8634388855494077
2,76.712239,30.733528,0.8180147659224931,0.7368792864922145,111.01068803501181,0.8180147659224931,1.0,0.8180147659224931,0.8201046265655813,0.4117866368405635,1.9915765913577017,0.8240761697591419,0.35897845596655215,2.2956145586517462,0.8275000435322024,0.5287275971345636,1.565078214220015,0.8375534589003061,0.3562821229794147,2.3508152805879017,0.8530689750779314,0.42247210460440465,2.0192314848260335
