Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.07153882189037641,fill_per_m_0,fill_ratio_1,distance_from_155,fill_per_m_1,fill_ratio_2,distance_from_227,fill_per_m_2,fill_ratio_3,distance_from_257,fill_per_m_3,fill_ratio_4,distance_from_105,fill_per_m_4,fill_ratio_5,distance_from_192,fill_per_m_5
2,76.730468,30.707526,0.9004180571633305,0.5675438338288249,158.65172053563404,0.9004180571633305,1.0,0.9004180571633305,0.9033223962469412,0.6164737610967524,1.4653055056874826,0.9125100118148457,0.2681113694710728,3.403473763962474,0.9125200377355384,0.5308634505173442,1.7189355131649335,0.9184403888844878,0.32980369445140767,2.784809279993703,0.9199218640580288,0.45781289168186573,2.0093839224983703
2,76.752546,30.683652,0.8920465551771133,0.39530901990796613,225.6580321351623,0.8920465551771133,0.6980586140878259,1.2778963502123346,0.8939984682684059,0.892483085426178,1.0016979401256711,0.9012777700467777,0.24498193757417724,3.6789560037416345,0.9062003019390653,0.8109812618575277,1.1174121333746247,0.9082429087259509,0.17144144222189497,5.2976858859506155,0.9173722803949214,0.7334730969480132,1.250723829152172
2,76.756587,30.685461,0.8900053418175663,0.3689204171940463,241.24588944868228,0.8900053418175663,0.6666371171490626,1.3350671886134382,0.9009254686897523,0.8899782811045609,1.0123005109423622,0.901625610473084,0.230938344931519,3.9041832171285646,0.9066368202669819,0.8048934001152431,1.1264060807768723,0.9077075208114025,0.15213864633659857,5.966317846703778,0.9143865371132948,0.727263862417446,1.2572968139429443
2,76.744236,30.729776,0.8773730719279554,0.4987735358470943,175.90609943606268,0.8773730719279554,1.0,0.8773730719279554,0.8813015723592132,0.4536289331064533,1.9427807797092118,0.888244379898341,0.4082562039559748,2.175703323773928,0.8982775096692442,0.36098515771769174,2.488405660079082,0.9019224597331164,0.5341254463012324,1.6885966882477574,0.9061587565053708,0.35187717003216323,2.5752132666707066
2,76.743991,30.750429,0.8872127425763265,0.5480823006505166,161.87582440142612,0.8872127425763265,1.0,0.8872127425763265,0.8876162355014079,0.09022556390977443,9.837746610140604,0.8876162355014079,0.7941192266380236,1.1177367399341438,0.8919444160286768,0.21613856068743284,4.126725065586772,0.8944728786449723,0.8309165771571787,1.0764893892299505,0.8997980376604199,0.3433494450411744,2.6206480035303867
2,76.760024,30.686268,0.8324426408004217,0.3472757778235658,239.7065081870887,0.8324426408004217,0.6206805846609791,1.3411771873855356,0.8460659121167179,0.9589299336250209,0.8823021186942765,0.8511776820680983,0.2914536734210734,2.92045618117282,0.8603068338800873,0.8104849669878736,1.061471673037162,0.8604458792291145,0.13312698927653904,6.463346642969194,0.8708953194874683,0.7225052389762295,1.2053827052126342
2,76.742851,30.7107,0.8021969807540397,0.5087471423385238,157.6808819144683,0.8021969807540397,1.0,0.8021969807540397,0.8089159228095988,0.6723978322501012,1.2030317232026992,0.809514731785089,0.2675647528495111,3.0254909257064657,0.8267561986770987,0.509141578754508,1.6238237715716681,0.8439142265787782,0.30720718983240436,2.7470523298597675,0.8578980936621827,0.41238356058706677,2.080340187278281
2,76.745047,30.737274,0.8172222002012158,0.5352142387582296,152.6906687118944,0.8172222002012158,1.0,0.8172222002012158,0.8338254165396293,0.2001338258613894,4.166339262994593,0.8424976189264725,0.6239676618055492,1.3502264147609384,0.8504380776811558,0.11269787436868108,7.546176735321762,0.8568489832151792,0.6638037709561215,1.2908166851492897,0.8568489832151792,0.3442807776565808,2.4888086667152933
2,76.7473,30.693785,0.8036720768991145,0.45480724889372937,176.70608347909186,0.8036720768991145,0.900461366616483,0.8925114465698202,0.8160606475049069,0.9545043951240834,0.8549574540186595,0.8175165021137442,0.1583701617211403,5.162061421350539,0.8286527118655218,0.7900636200281677,1.048843018282475,0.8434021988672775,0.09598368219124861,8.786933149603374,0.8482458888961268,0.6926132776455733,1.2247034763462827
2,76.712239,30.733528,0.8180147659224931,0.7368792864922145,111.01068803501181,0.8180147659224931,1.0,0.8180147659224931,0.8239410200184275,0.35897845596655215,2.295238074385161,0.8239410200184275,0.5287275971345636,1.5583469152807068,0.8286882068398466,0.3562821229794147,2.3259326061884016,0.8421910899354145,0.5498721738435727,1.531612491042328,0.846999469668383,0.08168890309179516,10.368598886884254
2,76.729602,30.744926,0.808120379564417,0.7099117926981231,113.83391399839097,0.808120379564417,1.0,0.808120379564417,0.8207103122616353,0.2156426434104777,3.8058813381331347,0.8228741320330126,0.4980892424001603,1.6520616427445811,0.8276515178783701,0.21201462265128845,3.903747333690525,0.8443076081127996,0.5327800313737414,1.584720819839668,0.8443076081127996,0.15007567014726306,5.625879313311181
2,76.747891,30.715129,0.8226005606596583,0.5292683405449425,155.4222116918417,0.8226005606596583,1.0,0.8226005606596583,0.8226005606596583,0.4982991147981647,1.6508168211232954,0.8319573352363616,0.25470640033368863,3.266338553512678,0.8319573352363616,0.4109839180608981,2.0243063017202663,0.8328589204974141,0.37331417713305837,2.230986583187176,0.8391036082759437,0.48180933401306947,1.741567771813201
2,76.743005,30.717842,0.7798755458576239,0.5360286109557589,145.4914028687903,0.7798755458576239,1.0,0.7798755458576239,0.7928862675871031,0.48927816369676835,1.6205224888770977,0.8042774707908026,0.3019503400053083,2.6636084290438733,0.8236459192931568,0.3825997821769492,2.1527610774023587,0.8319616559082755,0.3812086433650916,2.182431249628011,0.8374558110611802,0.32129815216495977,2.6064756532780073
2,76.761424,30.727588,0.7751328233611146,0.38376553930081736,201.98083047616248,0.7751328233611146,0.924111045481394,0.8387875322465465,0.7784911797969878,0.5035321913762552,1.5460603971897293,0.7970647503091564,0.6878795038393384,1.158727285608032,0.8024117568021445,0.4642882457176609,1.7282620531601836,0.8094411702695982,0.7364441819255759,1.0991208704414739,0.8220203291477047,0.6744831659775546,1.2187410607295421
2,76.745708,30.691201,0.7555511385430487,0.44851303486101707,168.4568964148779,0.7555511385430487,0.8729244841644945,0.8655400922408679,0.7779066900471151,0.9552862994471657,0.8143178547596652,0.7808202234417434,0.17265809248278957,4.522349414462429,0.7811269306931884,0.7936371535237223,0.9842368483191734,0.8028424536777843,0.1537051359170462,5.22326367878217,0.8205300578246613,0.6978316289994558,1.1758281277693434
2,76.739592,30.718233,0.7699935530986108,0.516900676027041,148.9635415099224,0.7699935530986108,1.0,0.7699935530986108,0.7795433664726984,0.49030978322766794,1.5898996779975105,0.7801824025751745,0.23686458372878783,3.293790866888275,0.795425121956166,0.39922554193083026,1.9924204200691678,0.795425121956166,0.358310238791238,2.2199341125152827,0.7988299041347464,0.3161041722030295,2.5271096504910053
2,76.753596,30.742354,0.7282163486118596,0.45782925656648904,159.0585001214537,0.7282163486118596,0.9237065851075411,0.7883632750405023,0.7348386565808149,0.2278112658490958,3.2256466941699826,0.7575191702726767,0.7744256713286021,0.9781689816313545,0.7637436179263293,0.1308905187516703,5.834980449388609,0.7872880174751838,0.7962902475477823,0.9886947879867657,0.7964807328382205,0.43943937999227956,1.81249284679997
2,76.752876,30.717853,0.7224521152615053,0.5205653509159235,138.7822132207544,0.7224521152615053,1.0,0.7224521152615053,0.7363931903263986,0.534006841891981,1.3789957966032134,0.7541142240103652,0.24224632695950465,3.1130058130310783,0.7703208879832827,0.4060182261970955,1.8972569167605347,0.7809609245366036,0.3628370291487216,2.1523738257059177,0.781248350361717,0.4731460451791049,1.651178020659526
2,76.742796,30.699565,0.697015740995268,0.47965541263159966,145.31593361391134,0.697015740995268,1.0,0.697015740995268,0.719104433419241,0.8022849077445485,0.8963205296243806,0.719104433419241,0.12798142617518307,5.6188187216707455,0.7386920051537226,0.7041177433211963,1.049102954953877,0.7569960414576951,0.19406374013009858,3.900759827416558,0.7759465248804492,0.6145522235404819,1.2626209704525395
2,76.727572,30.739281,0.6842330265121569,0.654171449876863,104.59536664905698,0.6842330265121569,1.0,0.6842330265121569,0.6842330265121569,0.24323371704975816,2.8130681667467337,0.7042347180549731,0.4984963815666129,1.41271781320015,0.7255498227087844,0.23929656155086432,3.032011066128768,0.740581890030282,0.5293261839589036,1.3991030719307473,0.7595645501239688,0.12082192808129288,6.286644834974901
2,76.747066,30.750712,0.6775643618422824,0.5175188139601056,130.92555160603578,0.6775643618422824,0.934209477590131,0.7252809761576329,0.6775643618422824,0.07703752247186037,8.795251198398514,0.703565419943667,0.7894331334850646,0.8912286425547881,0.7081629307481037,0.2175895996245096,3.254580788650595,0.7231688479244989,0.8177366076568159,0.8843542543566733,0.7503979137807866,0.34344972945208513,2.18488427688651
2,76.704889,30.732946,0.6519612595026005,0.7994240524337954,81.55387087963467,0.6519612595026005,1.0,0.6519612595026005,0.6765621814913322,0.4085902069922002,1.6558453186428117,0.6871621106849055,0.5326075616895669,1.2901846689991636,0.7158830240818834,0.3736537529226219,1.9158994616872806,0.7241898255320111,0.5850950887679269,1.2377301389710602,0.7430051313395833,0.16461801869250645,4.513510351059799
2,76.761706,30.696475,0.6635017691080558,0.36304320097332193,182.76110593152603,0.6635017691080558,0.7337682941339785,0.9042388100062924,0.6939881018746179,0.8540237179232935,0.8126098693864968,0.6939881018746179,0.23931106968627294,2.899941497835466,0.6939881018746179,0.8262602625629635,0.8399146531892352,0.7163736560801856,0.15985800975687145,4.481312241843374,0.7360449144468807,0.6720342680363305,1.0952490809696176
2,76.713972,30.720256,0.6721355474058786,0.7011695562162109,95.859202877117,0.6721355474058786,1.0,0.6721355474058786,0.6721355474058786,0.39539618681126465,1.699903969298294,0.7015468729872135,0.4915375196781529,1.4272498942635543,0.7132813644419059,0.3103096029386042,2.298611959434046,0.7359956707425387,0.5269476998425747,1.3967148370937323,0.7359956707425387,0.18880531747419976,3.898172363938386
2,76.748739,30.719108,0.696029796674973,0.5257312179279624,132.3927080872617,0.696029796674973,1.0,0.696029796674973,0.714100775586308,0.4474450375125975,1.595951939831723,0.714100775586308,0.2496920607666754,2.8599258358222253,0.7173785473827854,0.35954238363629576,1.9952544679919235,0.7173785473827854,0.36909783136127805,1.943600006364181,0.723109240232572,0.3983427270351984,1.815294195565108
2,76.728869,30.724373,0.6364104112637804,0.6194527026364073,102.73753081634815,0.6364104112637804,1.0,0.6364104112637804,0.6701374990901149,0.41966293914531,1.5968469849992568,0.6931889695517687,0.438685969525137,1.580148483668449,0.7105382782888376,0.2855830455855799,2.488026825373681,0.7129012020800467,0.47124370386796344,1.5128079085801276,0.7129012020800467,0.20611714765419584,3.458718550074669
2,76.750081,30.70896,0.659984046034179,0.5074274669099972,130.06470659800547,0.659984046034179,1.0,0.659984046034179,0.6667021133620585,0.6369630582115959,1.0466888224789066,0.6998289898802352,0.2234973364400143,3.1312632223161474,0.7066671943870284,0.6393994179807219,1.1052046256450216,0.7079818038016574,0.3463401428944341,2.0441806077831792,0.7103864713167514,0.5423994276488162,1.3097109530445534
2,76.735551,30.722152,0.6075448519014384,0.5505008879600467,110.36219290268097,0.6075448519014384,1.0,0.6075448519014384,0.6362636217494282,0.47872349905982375,1.3290837466700531,0.646031911545131,0.4721823674618806,1.3681830497350906,0.6701618619809139,0.32784971438246907,2.044112996234317,0.6863619668305861,0.5088180513844207,1.3489339950952879,0.6981950820840555,0.23843048488143087,2.9282961968192156
2,76.732014,30.741725,0.6335297107608947,0.6857602605991032,92.38355547278604,0.6335297107608947,1.0,0.6335297107608947,0.6690880932496274,0.22261489154695818,3.0055855140692174,0.6690880932496274,0.48094917873290216,1.3911825257969912,0.6953939661450275,0.18398386081382706,3.779646557415682,0.6953939661450275,0.5163180335374579,1.3468326128000292,0.6953939661450275,0.12067904767355349,5.762342175802745
2,76.757658,30.722922,0.6331014572732679,0.4004062049274424,158.11479679441837,0.6331014572732679,0.8721176244310046,0.7259358594963863,0.645940284183191,0.4669181287799457,1.3834123037180612,0.6617333736388696,0.5164233966618939,1.281377602014634,0.6953184724723445,0.519596948261492,1.3381881375531461,0.6953184724723445,0.5943624046331716,1.1698560794764281,0.6953184724723445,0.609621097172654,1.1405748188459095
2,76.714692,30.737373,0.6499639307777652,0.7263954709131762,89.47797127103141,0.6499639307777652,1.0,0.6499639307777652,0.6499639307777652,0.34912573362059063,1.8616901253234683,0.6499639307777652,0.4569620509634152,1.4223586606534246,0.6613248514048367,0.3515773264805797,1.88102247100217,0.683502927888526,0.5433823877028642,1.2578672834392333,0.6939451164483581,0.07069097097935394,9.816601849351203
2,76.716595,30.726273,0.5986584841970366,0.6834152611387475,87.5980561510312,0.5986584841970366,1.0,0.5986584841970366,0.6286376762081674,0.36921597059710276,1.7026286137935016,0.6427030780114125,0.4843581755272565,1.326916960391526,0.6718293239869033,0.2984221785134883,2.251271428060222,0.6796226127406385,0.5138687493718863,1.3225606997338464,0.6796226127406385,0.12345484042324091,5.505030101782032
2,76.724063,30.726649,0.6420316461542878,0.633821956651851,101.29526745110002,0.6420316461542878,1.0,0.6420316461542878,0.6648322104731039,0.33115320015170624,2.007627316204507,0.6659839485275103,0.44953830197295597,1.4814843264847666,0.6659839485275103,0.24905377059838849,2.67405687907228,0.6757114755563896,0.4766906352314682,1.4175052447344223,0.6769431953954168,0.12922900686548447,5.238322353587787
2,76.751162,30.728939,0.6095643339798968,0.4567401563987088,133.45976381542005,0.6095643339798968,1.0,0.6095643339798968,0.624537615217242,0.41465720024489533,1.506154034822962,0.6550683841284155,0.5519919227505612,1.1867354523309455,0.6625692788991436,0.3568275313906403,1.856833401607091,0.6625692788991436,0.7564687812160986,0.8758712789627587,0.6722227594289281,0.5398223434764395,1.2452666466153177
2,76.718283,30.735031,0.5908929431882418,0.7006299119889324,84.33738455596739,0.5908929431882418,1.0,0.5908929431882418,0.6122601741112516,0.3251899310296537,1.8827771578678438,0.6205469943696467,0.4853201694499878,1.2786342572016143,0.6387590877712925,0.30395266603648075,2.1015084226786414,0.6577753010541578,0.5265833420859153,1.2491380727095576,0.6633972508851335,0.02987781395511676,22.203674334464573
2,76.736815,30.711349,0.5426960831582485,0.520388740077905,104.28666905379312,0.5426960831582485,1.0,0.5426960831582485,0.5772453514867821,0.7282017440490219,0.792699765146295,0.6133080420148369,0.20129153900542068,3.0468644884190628,0.6411983579288296,0.5685976903134574,1.1276837188264848,0.6603407004656764,0.37118076832429886,1.779027247146436,0.6625719369872717,0.47400424228140464,1.3978185802689906
2,76.736267,30.703417,0.5296505783560065,0.5419352623161531,97.7331823901542,0.5296505783560065,1.0,0.5296505783560065,0.5758866993209245,0.6843582246281694,0.8414989088993846,0.6022369472966829,0.1935600677125295,3.1113697903387276,0.6110274374745238,0.6298532593444196,0.9701107812167383,0.6380329124078505,0.28240107905528344,2.259314711339852,0.6623066355945716,0.5390297554925905,1.22870143780713
2,76.756675,30.701723,0.5426446347075766,0.39846839156585134,136.18260474191177,0.5426446347075766,0.900207255034524,0.602799668268354,0.5865054004120953,0.8624469393862148,0.6800480976018058,0.614222773133739,0.0860496303767165,7.138005944299056,0.614222773133739,0.7560707992064459,0.81238790570726,0.6438856937227231,0.15087501523934074,4.2676760807698635,0.6438856937227231,0.6590155940017954,0.9770416657560441
