Node,x,y,ward,distance_from_0(in m),fill_ratio,fill_p_m,fill_ratio_0,distance_from_0,fill_per_m_0,fill_ratio_1,distance_from_44,fill_per_m_1,fill_ratio_2,distance_from_63,fill_per_m_2,fill_ratio_3,distance_from_53,fill_per_m_3
Node 70,76.810948,30.704606,2,0.0288504227711681,0.9868869366005173,684.1403638540581,0.9868869366005173,0.0288504227711681,34.207018192702904,0.9878720934171181,0.0418004847413403,23.633029605518463,0.988173599098782,0.0296004991684417,33.3836802371331,0.0,0.0271965721640033,0.0
Node 93,76.808299,30.735438,2,0.0657610324162686,0.7607850486168974,231.37868146628642,0.7607850486168974,0.0657610324162686,11.568934073314322,0.7607850486168974,0.0337490387409935,22.542421265847928,0.7609520747605226,0.0174937910795378,43.498408738320634,0.7683070795584501,0.0369562492976027,20.789638942290853
Node 75,76.78033,30.715712,2,0.041874064621975,0.7068573438476171,337.611048857515,0.7068573438476171,0.041874064621975,16.88055244287575,0.7320294486570866,0.0114827111914797,63.75057566546311,0.7383201758390694,0.0184970929054603,39.9154710209148,0.7383201758390694,0.0211370028763746,34.93022072037989
Node 31,76.787075,30.701861,2,0.028272534946824,0.6075448519014384,429.77741687763796,0.6075448519014384,0.028272534946824,21.4888708438819,0.6075448519014384,0.029941414996929,20.291120241436566,0.6075448519014384,0.0356597494724552,17.037272019275587,0.6454494385087819,0.0153481872427626,42.05378969514084
Node 48,76.768514,30.711515,2,0.0517135821656277,0.5200680211778108,201.13401524270455,0.5200680211778108,0.0517135821656277,10.056700762135227,0.5654227481126849,0.0229365611400257,24.651592043847742,0.5787998681423489,0.0316195110595251,18.305149217922217,0.6100346424090882,0.0335017104687777,18.20905959346813
Node 40,76.775182,30.699007,2,0.0393547476464014,0.4401524937396013,223.68457177991786,0.4401524937396013,0.0393547476464014,11.184228588995891,0.4587179803402965,0.0353653454833262,12.970832719747346,0.471360561632877,0.0421620724074244,11.179729427860718,0.5181175954133188,0.02795432150395,18.534436449838633
Node 61,76.788462,30.734446,2,0.0658628343748095,0.388677289689482,118.02628701874971,0.388677289689482,0.0658628343748095,5.9013143509374855,0.4281519280511563,0.0198221126858126,21.599712141561987,0.43885259337606425,0.0106280907093163,41.291762121617744,0.4688492453277121,0.0335730526820818,13.965046603520227
Node 24,76.807699,30.730302,2,0.0610473347561339,0.3663618432936917,120.02549980509362,0.3663618432936917,0.0610473347561339,6.0012749902546805,0.37396251938268277,0.0308724509535183,12.113146440680152,0.3975557986127489,0.0146172032920626,27.197801841384305,0.4075701901395813,0.031456200252599,12.956752146372374
Node 60,76.795366,30.753286,2,0.0898932857323494,0.32533033076326434,72.38145276654171,0.32533033076326434,0.0898932857323494,3.619072638327086,0.37946555721631325,0.0458593111716337,8.274558590645205,0.39754551531453597,0.0364083679933395,10.91906990687587,0.39754551531453597,0.0590404432416719,6.733443949383167
Node 17,76.81343,30.727917,2,0.0566087150375355,0.3042422429595377,107.48954211654656,0.3042422429595377,0.0566087150375355,5.374477105827328,0.3705052900279364,0.0371425357685892,9.975228733339913,0.3705052900279364,0.0208872881071335,17.738314716949787,0.39392767114529836,0.0280707958307054,14.033363126612832
Node 37,76.778949,30.731555,2,0.0627185033776552,0.3046137691733707,97.13681059612013,0.3046137691733707,0.0627185033776552,4.856840529806007,0.3046137691733707,0.0139543891479704,21.829244257365097,0.3046137691733707,0.0195453404429637,15.584981497880806,0.32817508760912556,0.0316370019740979,10.373141167984619
Node 16,76.795622,30.702081,2,0.0258247515322745,0.18340450985343382,142.0377730443787,0.18340450985343382,0.0258247515322745,7.101888652218935,0.23748875106439551,0.0299118470643116,7.93962173428427,0.2626635136662628,0.0351955088381509,7.4629838390500325,0.3067141515214739,0.0153079344869745,20.0362858739993
Node 5,76.793134,30.688779,2,0.0207009256054403,0.15601864044243652,150.73590757838778,0.15601864044243652,0.0207009256054403,7.536795378919389,0.22454538914216904,0.0467481307282305,4.80330198543253,0.29847745502436684,0.0515158363419487,5.7938971046330545,0.29847745502436684,0.0321549029740642,9.28248657024764
Node 30,76.803452,30.69467,2,0.0183268948347002,0.046450412719997725,50.6909797201961,0.046450412719997725,0.0183268948347002,2.534548986009805,0.12831326026148301,0.0401920622865625,3.192502523175634,0.1542590402650589,0.0437498120066224,3.525936071261489,0.1542590402650589,0.0255881497092254,6.028534380875662
Node 69,76.785668,30.69366,2,0.0376473232695783,0.07455064367977082,39.60475125731609,0.07455064367977082,0.0376473232695783,1.9802375628658044,0.07455064367977082,0.0471524584556639,1.5810552857995444,0.10420216008203437,0.0507585762346253,2.0528976147867635,0.12722978052069336,0.0325485458783269,3.9089236427428804
Node 9,76.81374,30.739357,2,0.0700120170168887,0.6011150117432088,171.71766715368432,0.6011150117432088,0.0700120170168887,8.585883357684217,0.6069664596263362,0.0459734988782857,13.20252916214345,0.0,0.0297182512168299,0.0,0.0,0.0414790077623299,0.0
Node 81,76.804746,30.720577,2,0.0480784714484246,0.8631034258755935,359.039461893656,0.8631034258755935,0.0480784714484246,17.9519730946828,0.8697589766432438,0.0307297162416329,28.303514741372275,0.0,0.0145112418973893,0.0,0.0,0.017754478484852,0.0
